Date,Store,Region,Product,Category,Units Sold,Revenue,Cost
2023-02-21,Store C,South,Chicken,Meat,28,198.51999999999998,148.4
2023-02-21,Store C,North,Beef,Meat,24,168.48,122.39999999999999
2023-02-22,Store A,South,Milk,Dairy,14,36.120000000000005,24.5
2023-02-22,Store A,South,Bread,Bakery,18,175.5,93.60000000000001
2023-02-22,Store A,North,Eggs,Dairy,20,57.800000000000004,33.8
2023-02-22,Store A,North,Butter,Dairy,17,56.95,45.05
2023-02-22,Store A,North,Apples,Produce,26,70.98,46.54
2023-02-22,Store A,East,Bananas,Produce,16,88.48,44.48
2023-02-22,Store A,South,Chicken,Meat,24,222.71999999999997,168.48
2023-02-22,Store A,East,Beef,Meat,28,250.04,127.39999999999999
2023-02-22,Store B,East,Milk,Dairy,20,173.79999999999998,124.80000000000001
2023-02-22,Store B,North,Bread,Bakery,20,136.6,87.6
2023-02-22,Store B,East,Eggs,Dairy,15,149.85,76.05000000000001
2023-02-22,Store B,East,Butter,Dairy,12,105.60000000000001,60.12
2023-02-22,Store B,South,Apples,Produce,28,59.92,34.44
2023-02-22,Store B,South,Bananas,Produce,20,151.4,104.0
2023-02-22,Store B,East,Chicken,Meat,17,37.91,25.33
2023-02-22,Store B,North,Beef,Meat,16,126.08,75.04
2023-02-22,Store C,East,Milk,Dairy,21,167.37,119.49000000000001
2023-02-22,Store C,North,Bread,Bakery,21,82.11,62.790000000000006
2023-02-22,Store C,South,Eggs,Dairy,18,115.2,63.0
2023-02-22,Store C,East,Butter,Dairy,23,109.94000000000001,68.77000000000001
2023-02-22,Store C,South,Apples,Produce,21,61.74,42.629999999999995
2023-02-22,Store C,North,Bananas,Produce,17,107.78,82.44999999999999
2023-02-22,Store C,North,Chicken,Meat,27,155.79,98.28
2023-02-22,Store C,South,Beef,Meat,20,62.400000000000006,46.0
2023-02-23,Store A,East,Milk,Dairy,17,148.92,107.94999999999999
2023-02-23,Store A,North,Bread,Bakery,14,130.62,88.06
2023-02-23,Store A,South,Eggs,Dairy,16,88.64,51.2
2023-02-23,Store A,North,Butter,Dairy,15,99.75,51.6
2023-02-23,Store A,South,Apples,Produce,13,41.6,25.48
2023-02-23,Store A,East,Bananas,Produce,16,95.36,66.4
2023-02-23,Store A,East,Chicken,Meat,20,59.2,44.0
2023-02-23,Store A,East,Beef,Meat,18,93.96,70.02
2023-02-23,Store B,East,Milk,Dairy,22,152.45999999999998,91.74
2023-02-23,Store B,East,Bread,Bakery,21,111.72,81.27
2023-02-23,Store B,North,Eggs,Dairy,21,47.67,30.87
2023-02-23,Store B,North,Butter,Dairy,22,49.5,37.62
2023-02-23,Store B,South,Apples,Produce,15,75.75,43.650000000000006
2023-02-23,Store B,North,Bananas,Produce,21,175.76999999999998,108.36
2023-02-23,Store B,North,Chicken,Meat,18,50.22,27.0
2023-02-23,Store B,South,Beef,Meat,21,124.95,95.34
2023-02-23,Store C,East,Milk,Dairy,20,69.6,52.800000000000004
2023-02-23,Store C,North,Bread,Bakery,20,98.2,57.800000000000004
2023-02-23,Store C,East,Eggs,Dairy,21,172.62,97.65
2023-02-23,Store C,North,Butter,Dairy,17,95.19999999999999,68.17
2023-02-23,Store C,East,Apples,Produce,18,72.0,48.42
2023-02-23,Store C,East,Bananas,Produce,19,157.51,91.38999999999999
2023-02-23,Store C,East,Chicken,Meat,13,97.89,73.19
2023-02-23,Store C,East,Beef,Meat,23,126.04,85.33
2023-02-24,Store A,North,Milk,Dairy,19,42.94,25.840000000000003
2023-02-24,Store A,East,Bread,Bakery,21,116.13000000000001,58.17
2023-02-24,Store A,North,Eggs,Dairy,28,80.36,53.76
2023-02-24,Store A,East,Butter,Dairy,19,152.0,112.10000000000001
2023-02-24,Store A,East,Apples,Produce,26,258.7,182.0
2023-02-24,Store A,East,Bananas,Produce,17,69.53,36.55
2023-02-24,Store A,North,Chicken,Meat,32,96.32,74.56
2023-02-24,Store A,East,Beef,Meat,17,48.62,26.69
2023-02-24,Store B,North,Milk,Dairy,21,140.49,81.48
2023-02-24,Store B,South,Bread,Bakery,26,75.39999999999999,47.32
2023-02-24,Store B,South,Eggs,Dairy,23,227.93,117.76
2023-02-24,Store B,South,Butter,Dairy,19,125.21,72.96
2023-02-24,Store B,North,Apples,Produce,26,129.74,77.74000000000001
2023-02-24,Store B,East,Bananas,Produce,13,48.23,27.82
2023-02-24,Store B,East,Chicken,Meat,17,101.66000000000001,52.53
2023-02-24,Store B,North,Beef,Meat,22,133.1,98.12
2023-02-24,Store C,North,Milk,Dairy,23,99.82,59.34
2023-02-24,Store C,South,Bread,Bakery,13,93.21,69.16
2023-02-24,Store C,North,Eggs,Dairy,14,132.01999999999998,100.10000000000001
2023-02-24,Store C,South,Butter,Dairy,28,220.08,125.44000000000001
2023-02-24,Store C,South,Apples,Produce,15,108.75,67.64999999999999
2023-02-24,Store C,South,Bananas,Produce,13,121.03,93.34
2023-02-24,Store C,North,Chicken,Meat,18,129.6,75.96
2023-02-24,Store C,South,Beef,Meat,21,164.43,107.52
2023-02-25,Store A,South,Milk,Dairy,15,79.80000000000001,54.300000000000004
2023-02-25,Store A,East,Bread,Bakery,25,119.5,84.5
2023-02-25,Store A,South,Eggs,Dairy,22,203.06,140.14000000000001
2023-02-25,Store A,East,Butter,Dairy,16,134.72,76.8
2023-02-25,Store A,North,Apples,Produce,23,94.3,51.52
2023-02-25,Store A,East,Bananas,Produce,20,135.39999999999998,81.6
2023-02-25,Store A,North,Chicken,Meat,19,59.28,43.31999999999999
2023-02-25,Store A,South,Beef,Meat,24,101.52000000000001,65.03999999999999
2023-02-25,Store B,East,Milk,Dairy,20,116.8,75.19999999999999
2023-02-25,Store B,South,Bread,Bakery,24,58.800000000000004,31.44
2023-02-25,Store B,East,Eggs,Dairy,17,58.650000000000006,32.81
2023-02-25,Store B,South,Butter,Dairy,18,149.58,91.8
2023-02-25,Store B,East,Apples,Produce,16,63.68,35.2
2023-02-25,Store B,East,Bananas,Produce,20,168.0,127.6
2023-02-25,Store B,North,Chicken,Meat,16,107.68,55.04
2023-02-25,Store B,South,Beef,Meat,18,137.51999999999998,104.39999999999999
2023-02-25,Store C,North,Milk,Dairy,13,33.67,26.389999999999997
2023-02-25,Store C,South,Bread,Bakery,18,73.8,50.04
2023-02-25,Store C,South,Eggs,Dairy,22,138.82,101.19999999999999
2023-02-25,Store C,North,Butter,Dairy,14,136.78,100.8
2023-02-25,Store C,South,Apples,Produce,20,31.200000000000003,23.2
2023-02-25,Store C,East,Bananas,Produce,20,149.4,117.6
2023-02-25,Store C,South,Chicken,Meat,28,142.51999999999998,100.8
2023-02-25,Store C,South,Beef,Meat,18,99.0,55.44
2023-02-26,Store A,North,Milk,Dairy,21,183.12,107.73
2023-02-26,Store A,South,Bread,Bakery,23,185.38000000000002,94.76
2023-02-26,Store A,North,Eggs,Dairy,20,90.0,53.8
2023-02-26,Store A,North,Butter,Dairy,17,93.5,51.169999999999995
2023-02-26,Store A,South,Apples,Produce,30,106.2,55.800000000000004
2023-02-26,Store A,East,Bananas,Produce,27,144.99,103.14
2023-02-26,Store A,East,Chicken,Meat,22,67.97999999999999,51.04
2023-02-26,Store A,East,Beef,Meat,23,102.12,76.59
2023-02-26,Store B,East,Milk,Dairy,16,58.08,43.04
2023-02-26,Store B,North,Bread,Bakery,21,35.28,18.06
2023-02-26,Store B,North,Eggs,Dairy,12,94.32000000000001,62.760000000000005
2023-02-26,Store B,East,Butter,Dairy,17,126.65,78.54
2023-02-26,Store B,South,Apples,Produce,18,129.06,75.60000000000001
2023-02-26,Store B,North,Bananas,Produce,21,180.81,104.79
2023-02-26,Store B,North,Chicken,Meat,26,169.51999999999998,110.5
2023-02-26,Store B,North,Beef,Meat,15,71.39999999999999,51.3
2023-02-26,Store C,North,Milk,Dairy,24,127.19999999999999,95.28
2023-02-26,Store C,North,Bread,Bakery,28,158.76,85.12
2023-02-26,Store C,East,Eggs,Dairy,19,93.66999999999999,59.85
2023-02-26,Store C,East,Butter,Dairy,20,162.39999999999998,87.6
2023-02-26,Store C,East,Apples,Produce,18,64.08,49.86
2023-02-26,Store C,South,Bananas,Produce,18,122.39999999999999,63.9
2023-02-26,Store C,South,Chicken,Meat,24,223.92000000000002,170.64000000000001
2023-02-26,Store C,South,Beef,Meat,23,184.0,115.92
2023-02-27,Store A,East,Milk,Dairy,22,155.32,106.47999999999999
2023-02-27,Store A,South,Bread,Bakery,20,106.8,54.800000000000004
2023-02-27,Store A,North,Eggs,Dairy,21,39.27,22.470000000000002
2023-02-27,Store A,South,Butter,Dairy,33,329.34000000000003,263.01
2023-02-27,Store A,North,Apples,Produce,17,29.58,17.0
2023-02-27,Store A,East,Bananas,Produce,19,176.89000000000001,110.01
2023-02-27,Store A,East,Chicken,Meat,15,62.099999999999994,37.2
2023-02-27,Store A,South,Beef,Meat,23,211.83,113.62
2023-02-27,Store B,North,Milk,Dairy,26,145.6,75.92
2023-02-27,Store B,South,Bread,Bakery,20,157.79999999999998,122.0
2023-02-27,Store B,North,Eggs,Dairy,20,30.8,23.799999999999997
2023-02-27,Store B,North,Butter,Dairy,22,56.54,44.22
2023-02-27,Store B,East,Apples,Produce,20,37.8,26.0
2023-02-27,Store B,East,Bananas,Produce,24,126.47999999999999,86.64
2023-02-27,Store B,East,Chicken,Meat,26,220.74,144.82
2023-02-27,Store B,South,Beef,Meat,23,178.70999999999998,93.14999999999999
2023-02-27,Store C,East,Milk,Dairy,22,165.88,85.58
2023-02-27,Store C,East,Bread,Bakery,19,67.45,43.51
2023-02-27,Store C,South,Eggs,Dairy,18,41.76,26.82
2023-02-27,Store C,North,Butter,Dairy,24,138.24,78.72
2023-02-27,Store C,East,Apples,Produce,21,121.16999999999999,82.53
2023-02-27,Store C,East,Bananas,Produce,14,111.16000000000001,82.60000000000001
2023-02-27,Store C,South,Chicken,Meat,20,160.2,125.0
2023-02-27,Store C,North,Beef,Meat,23,205.61999999999998,107.87
2023-02-28,Store A,East,Milk,Dairy,28,102.2,63.56
2023-02-28,Store A,North,Bread,Bakery,19,174.23,132.62
2023-02-28,Store A,North,Eggs,Dairy,20,134.0,89.80000000000001
2023-02-28,Store A,North,Butter,Dairy,13,80.08,63.44
2023-02-28,Store A,North,Apples,Produce,14,127.53999999999999,100.94
2023-02-28,Store A,North,Bananas,Produce,21,92.82,61.95
2023-02-28,Store A,North,Chicken,Meat,19,116.28,69.92
2023-02-28,Store A,South,Beef,Meat,21,149.73,94.29
2023-02-28,Store B,South,Milk,Dairy,27,162.54,95.04
2023-02-28,Store B,North,Bread,Bakery,11,66.55,36.63
2023-02-28,Store B,East,Eggs,Dairy,19,178.6,122.92999999999999
2023-02-28,Store B,North,Butter,Dairy,21,39.27,28.14
2023-02-28,Store B,South,Apples,Produce,24,202.56,126.24
2023-02-28,Store B,South,Bananas,Produce,24,75.12,46.32
2023-02-28,Store B,East,Chicken,Meat,19,48.83,26.22
2023-02-28,Store B,North,Beef,Meat,22,175.78,140.14000000000001
2023-02-28,Store C,East,Milk,Dairy,21,56.49,38.85
2023-02-28,Store C,North,Bread,Bakery,21,203.28,135.03
2023-02-28,Store C,East,Eggs,Dairy,20,196.4,107.6
2023-02-28,Store C,North,Butter,Dairy,18,46.800000000000004,29.52
2023-02-28,Store C,North,Apples,Produce,26,241.01999999999998,180.70000000000002
2023-02-28,Store C,North,Bananas,Produce,20,55.8,35.2
2023-02-28,Store C,South,Chicken,Meat,17,35.02,27.88
2023-02-28,Store C,North,Beef,Meat,21,88.83000000000001,67.62
2023-03-01,Store A,South,Milk,Dairy,21,68.67,51.03
2023-03-01,Store A,North,Bread,Bakery,16,49.76,33.44
2023-03-01,Store A,East,Eggs,Dairy,15,32.85,26.25
2023-03-01,Store A,South,Butter,Dairy,28,270.48,146.72
2023-03-01,Store A,North,Apples,Produce,23,134.78,78.2
2023-03-01,Store A,South,Bananas,Produce,22,178.42,119.02000000000001
2023-03-01,Store A,North,Chicken,Meat,21,167.16,132.93
2023-03-01,Store A,East,Beef,Meat,23,80.27000000000001,46.69
2023-03-01,Store B,North,Milk,Dairy,25,116.75,75.75
2023-03-01,Store B,East,Bread,Bakery,20,148.0,97.0
2023-03-01,Store B,South,Eggs,Dairy,19,71.06,38.949999999999996
2023-03-01,Store B,South,Butter,Dairy,19,42.94,26.979999999999997
2023-03-01,Store B,North,Apples,Produce,23,53.13,42.09
2023-03-01,Store B,South,Bananas,Produce,18,39.24,21.78
2023-03-01,Store B,East,Chicken,Meat,20,40.4,22.200000000000003
2023-03-01,Store B,South,Beef,Meat,17,47.26,30.26
2023-03-01,Store C,East,Milk,Dairy,18,129.42000000000002,102.42
2023-03-01,Store C,North,Bread,Bakery,12,62.28,37.8
2023-03-01,Store C,North,Eggs,Dairy,25,153.0,90.5
2023-03-01,Store C,South,Butter,Dairy,15,101.10000000000001,64.05
2023-03-01,Store C,East,Apples,Produce,22,136.62,89.97999999999999
2023-03-01,Store C,East,Bananas,Produce,23,70.38,44.39
2023-03-01,Store C,South,Chicken,Meat,16,62.08,33.44
2023-03-01,Store C,East,Beef,Meat,24,189.84,149.28
2023-03-02,Store A,East,Milk,Dairy,25,73.25,55.00000000000001
2023-03-02,Store A,North,Bread,Bakery,20,75.6,51.4
2023-03-02,Store A,South,Eggs,Dairy,13,128.18,101.00999999999999
2023-03-02,Store A,South,Butter,Dairy,16,73.92,57.28
2023-03-02,Store A,East,Apples,Produce,27,239.76000000000002,179.82
2023-03-02,Store A,East,Bananas,Produce,21,177.45,90.72
2023-03-02,Store A,South,Chicken,Meat,20,114.60000000000001,80.19999999999999
2023-03-02,Store A,North,Beef,Meat,21,48.51,24.99
2023-03-02,Store B,North,Milk,Dairy,19,93.66999999999999,65.93
2023-03-02,Store B,North,Bread,Bakery,15,49.65,33.75
2023-03-02,Store B,South,Eggs,Dairy,25,179.5,119.0
2023-03-02,Store B,North,Butter,Dairy,34,280.16,159.12
2023-03-02,Store B,North,Apples,Produce,19,126.54,98.61000000000001
2023-03-02,Store B,North,Bananas,Produce,24,104.88,69.84
2023-03-02,Store B,East,Chicken,Meat,24,111.35999999999999,72.48
2023-03-02,Store B,South,Beef,Meat,24,91.92,69.36
2023-03-02,Store C,East,Milk,Dairy,17,42.669999999999995,24.14
2023-03-02,Store C,South,Bread,Bakery,19,34.39,19.19
2023-03-02,Store C,South,Eggs,Dairy,25,223.5,163.5
2023-03-02,Store C,East,Butter,Dairy,19,180.69,123.12
2023-03-02,Store C,East,Apples,Produce,29,206.77,132.23999999999998
2023-03-02,Store C,South,Bananas,Produce,16,97.76,55.68
2023-03-02,Store C,East,Chicken,Meat,25,171.5,103.75000000000001
2023-03-02,Store C,South,Beef,Meat,20,186.4,96.19999999999999
2023-03-03,Store A,North,Milk,Dairy,23,220.57,151.57
2023-03-03,Store A,North,Bread,Bakery,23,67.39,45.54
2023-03-03,Store A,South,Eggs,Dairy,20,154.8,94.60000000000001
2023-03-03,Store A,East,Butter,Dairy,20,101.0,72.6
2023-03-03,Store A,South,Apples,Produce,21,199.92,102.9
2023-03-03,Store A,East,Bananas,Produce,25,86.75,62.5
2023-03-03,Store A,South,Chicken,Meat,22,141.45999999999998,109.12
2023-03-03,Store A,South,Beef,Meat,24,96.24,73.67999999999999
2023-03-03,Store B,North,Milk,Dairy,20,138.6,71.39999999999999
2023-03-03,Store B,North,Bread,Bakery,26,73.84,52.25999999999999
2023-03-03,Store B,North,Eggs,Dairy,22,60.28,37.4
2023-03-03,Store B,East,Butter,Dairy,23,152.49,91.08
2023-03-03,Store B,South,Apples,Produce,28,72.52,48.44
2023-03-03,Store B,North,Bananas,Produce,19,99.37,57.56999999999999
2023-03-03,Store B,South,Chicken,Meat,24,60.480000000000004,39.12
2023-03-03,Store B,East,Beef,Meat,24,217.68,145.92000000000002
2023-03-03,Store C,North,Milk,Dairy,24,58.56,42.0
2023-03-03,Store C,North,Bread,Bakery,22,149.16,109.33999999999999
2023-03-03,Store C,South,Eggs,Dairy,17,30.09,21.59
2023-03-03,Store C,South,Butter,Dairy,26,209.03999999999996,139.62
2023-03-03,Store C,North,Apples,Produce,20,118.80000000000001,69.80000000000001
2023-03-03,Store C,East,Bananas,Produce,20,112.0,59.2
2023-03-03,Store C,North,Chicken,Meat,17,115.26,82.44999999999999
2023-03-03,Store C,East,Beef,Meat,16,151.36,106.4
2023-03-04,Store A,East,Milk,Dairy,17,39.95,20.4
2023-03-04,Store A,South,Bread,Bakery,18,31.68,21.06
2023-03-04,Store A,South,Eggs,Dairy,20,35.6,21.8
2023-03-04,Store A,South,Butter,Dairy,19,182.58999999999997,103.55
2023-03-04,Store A,North,Apples,Produce,14,27.439999999999998,17.08
2023-03-04,Store A,East,Bananas,Produce,27,62.63999999999999,39.42
2023-03-04,Store A,North,Chicken,Meat,19,57.56999999999999,45.410000000000004
2023-03-04,Store A,East,Beef,Meat,25,172.25,133.5
2023-03-04,Store B,South,Milk,Dairy,23,66.24,46.46
2023-03-04,Store B,South,Bread,Bakery,18,34.019999999999996,17.099999999999998
2023-03-04,Store B,South,Eggs,Dairy,22,161.7,87.12
2023-03-04,Store B,South,Butter,Dairy,16,59.68,45.6
2023-03-04,Store B,East,Apples,Produce,21,45.99,30.87
2023-03-04,Store B,East,Bananas,Produce,23,156.63,91.54
2023-03-04,Store B,South,Chicken,Meat,25,109.5,70.25
2023-03-04,Store B,East,Beef,Meat,16,69.44,35.2
2023-03-04,Store C,South,Milk,Dairy,22,114.83999999999999,89.54
2023-03-04,Store C,North,Bread,Bakery,20,187.2,95.0
2023-03-04,Store C,East,Eggs,Dairy,18,172.98,117.89999999999999
2023-03-04,Store C,East,Butter,Dairy,23,217.58,119.60000000000001
2023-03-04,Store C,North,Apples,Produce,17,43.349999999999994,34.51
2023-03-04,Store C,South,Bananas,Produce,17,168.64,96.9
2023-03-04,Store C,South,Chicken,Meat,16,54.4,28.16
2023-03-04,Store C,North,Beef,Meat,19,111.91,64.41
2023-03-05,Store A,South,Milk,Dairy,22,150.92000000000002,118.58
2023-03-05,Store A,East,Bread,Bakery,19,101.46,76.76
2023-03-05,Store A,South,Eggs,Dairy,15,72.6,45.15
2023-03-05,Store A,East,Butter,Dairy,25,149.75,104.5
2023-03-05,Store A,South,Apples,Produce,21,99.96,76.02
2023-03-05,Store A,North,Bananas,Produce,16,41.92,29.44
2023-03-05,Store A,North,Chicken,Meat,21,119.7,64.05
2023-03-05,Store A,East,Beef,Meat,17,139.74,82.28
2023-03-05,Store B,East,Milk,Dairy,14,69.58,48.580000000000005
2023-03-05,Store B,North,Bread,Bakery,15,47.7,24.0
2023-03-05,Store B,East,Eggs,Dairy,15,68.1,34.199999999999996
2023-03-05,Store B,North,Butter,Dairy,23,153.87,117.07
2023-03-05,Store B,South,Apples,Produce,22,154.0,78.97999999999999
2023-03-05,Store B,North,Bananas,Produce,23,134.78,90.16
2023-03-05,Store B,South,Chicken,Meat,25,121.24999999999999,72.25
2023-03-05,Store B,South,Beef,Meat,15,124.65,78.89999999999999
2023-03-05,Store C,North,Milk,Dairy,20,197.0,122.0
2023-03-05,Store C,North,Bread,Bakery,26,87.88,50.96
2023-03-05,Store C,East,Eggs,Dairy,20,82.6,48.6
2023-03-05,Store C,East,Butter,Dairy,19,170.81,106.59
2023-03-05,Store C,South,Apples,Produce,19,126.91999999999999,92.72
2023-03-05,Store C,East,Bananas,Produce,14,69.86,48.44
2023-03-05,Store C,North,Chicken,Meat,15,142.35,82.35000000000001
2023-03-05,Store C,North,Beef,Meat,13,30.03,15.86
2023-03-06,Store A,East,Milk,Dairy,18,32.76,20.7
2023-03-06,Store A,East,Bread,Bakery,20,91.0,58.4
2023-03-06,Store A,North,Eggs,Dairy,21,68.88,37.38
2023-03-06,Store A,East,Butter,Dairy,22,207.24,121.0
2023-03-06,Store A,East,Apples,Produce,11,21.89,16.830000000000002
2023-03-06,Store A,South,Bananas,Produce,27,270.0,154.71
2023-03-06,Store A,North,Chicken,Meat,26,67.60000000000001,43.42
2023-03-06,Store A,East,Beef,Meat,14,102.89999999999999,70.14
2023-03-06,Store B,North,Milk,Dairy,22,202.39999999999998,132.44
2023-03-06,Store B,South,Bread,Bakery,18,29.88,17.28
2023-03-06,Store B,South,Eggs,Dairy,16,117.6,66.56
2023-03-06,Store B,East,Butter,Dairy,17,68.51,47.77
2023-03-06,Store B,North,Apples,Produce,22,84.26,50.16
2023-03-06,Store B,South,Bananas,Produce,31,115.01,67.58
2023-03-06,Store B,South,Chicken,Meat,13,95.42,50.44
2023-03-06,Store B,South,Beef,Meat,13,26.389999999999997,19.76
2023-03-06,Store C,North,Milk,Dairy,23,198.49,126.04
2023-03-06,Store C,South,Bread,Bakery,19,93.29,55.1
2023-03-06,Store C,East,Eggs,Dairy,22,200.2,130.02
2023-03-06,Store C,South,Butter,Dairy,18,96.48,69.84
2023-03-06,Store C,South,Apples,Produce,25,149.0,110.5
2023-03-06,Store C,East,Bananas,Produce,18,160.74,121.32000000000001
2023-03-06,Store C,North,Chicken,Meat,17,75.48,59.84
2023-03-06,Store C,North,Beef,Meat,19,171.95000000000002,91.2
2023-03-07,Store A,East,Milk,Dairy,13,22.88,17.42
2023-03-07,Store A,East,Bread,Bakery,19,142.5,110.2
2023-03-07,Store A,North,Eggs,Dairy,24,104.64000000000001,59.760000000000005
2023-03-07,Store A,East,Butter,Dairy,18,45.72,28.8
2023-03-07,Store A,South,Apples,Produce,18,114.3,72.0
2023-03-07,Store A,South,Bananas,Produce,23,99.36000000000001,58.19
2023-03-07,Store A,East,Chicken,Meat,21,97.44,63.0
2023-03-07,Store A,East,Beef,Meat,18,140.04,107.46
2023-03-07,Store B,South,Milk,Dairy,30,58.199999999999996,44.4
2023-03-07,Store B,North,Bread,Bakery,18,112.85999999999999,61.02
2023-03-07,Store B,East,Eggs,Dairy,27,212.22,113.4
2023-03-07,Store B,East,Butter,Dairy,24,114.72,90.24
2023-03-07,Store B,South,Apples,Produce,32,101.76,70.08
2023-03-07,Store B,South,Bananas,Produce,20,195.6,136.8
2023-03-07,Store B,South,Chicken,Meat,18,74.88,55.98
2023-03-07,Store B,North,Beef,Meat,20,137.0,73.4
2023-03-07,Store C,South,Milk,Dairy,13,112.19000000000001,57.2
2023-03-07,Store C,South,Bread,Bakery,24,234.0,143.28
2023-03-07,Store C,South,Eggs,Dairy,11,106.58999999999999,70.51
2023-03-07,Store C,South,Butter,Dairy,26,127.92,65.25999999999999
2023-03-07,Store C,East,Apples,Produce,30,122.4,95.1
2023-03-07,Store C,East,Bananas,Produce,18,129.78,72.54
2023-03-07,Store C,South,Chicken,Meat,29,88.16,62.93
2023-03-07,Store C,East,Beef,Meat,19,183.92,98.99
2023-03-08,Store A,North,Milk,Dairy,13,108.55,57.85
2023-03-08,Store A,South,Bread,Bakery,24,96.96000000000001,66.96000000000001
2023-03-08,Store A,East,Eggs,Dairy,14,124.32000000000001,73.22
2023-03-08,Store A,South,Butter,Dairy,17,60.349999999999994,47.09
2023-03-08,Store A,South,Apples,Produce,18,47.699999999999996,33.839999999999996
2023-03-08,Store A,North,Bananas,Produce,16,67.04,47.2
2023-03-08,Store A,North,Chicken,Meat,23,168.13,84.18
2023-03-08,Store A,North,Beef,Meat,29,207.06,119.48
2023-03-08,Store B,North,Milk,Dairy,11,31.24,17.27
2023-03-08,Store B,North,Bread,Bakery,18,132.29999999999998,104.94
2023-03-08,Store B,East,Eggs,Dairy,15,136.95000000000002,82.8
2023-03-08,Store B,East,Butter,Dairy,24,36.96,21.84
2023-03-08,Store B,East,Apples,Produce,24,55.67999999999999,36.96
2023-03-08,Store B,South,Bananas,Produce,27,51.839999999999996,25.919999999999998
2023-03-08,Store B,North,Chicken,Meat,22,110.0,66.0
2023-03-08,Store B,East,Beef,Meat,18,33.300000000000004,20.52
2023-03-08,Store C,North,Milk,Dairy,19,69.16,54.910000000000004
2023-03-08,Store C,East,Bread,Bakery,18,103.14000000000001,66.24000000000001
2023-03-08,Store C,North,Eggs,Dairy,25,177.25,108.0
2023-03-08,Store C,South,Butter,Dairy,23,55.66,28.98
2023-03-08,Store C,North,Apples,Produce,26,75.14,38.22
2023-03-08,Store C,East,Bananas,Produce,19,82.64999999999999,65.55
2023-03-08,Store C,South,Chicken,Meat,18,156.6,99.0
2023-03-08,Store C,North,Beef,Meat,19,155.23,81.88999999999999
2023-03-09,Store A,East,Milk,Dairy,22,38.28,28.6
2023-03-09,Store A,North,Bread,Bakery,20,70.8,38.0
2023-03-09,Store A,East,Eggs,Dairy,16,69.92,43.68
2023-03-09,Store A,East,Butter,Dairy,22,209.88,163.45999999999998
2023-03-09,Store A,North,Apples,Produce,26,67.86,48.1
2023-03-09,Store A,North,Bananas,Produce,19,161.88,87.02
2023-03-09,Store A,South,Chicken,Meat,26,203.58,139.62
2023-03-09,Store A,East,Beef,Meat,14,68.46,40.04
2023-03-09,Store B,North,Milk,Dairy,18,115.02,63.17999999999999
2023-03-09,Store B,East,Bread,Bakery,15,145.95000000000002,105.89999999999999
2023-03-09,Store B,South,Eggs,Dairy,13,125.84,94.38
2023-03-09,Store B,North,Butter,Dairy,21,88.2,51.66
2023-03-09,Store B,South,Apples,Produce,20,200.0,150.6
2023-03-09,Store B,North,Bananas,Produce,22,154.66,122.32
2023-03-09,Store B,South,Chicken,Meat,22,62.260000000000005,39.38
2023-03-09,Store B,East,Beef,Meat,21,115.08000000000001,67.62
2023-03-09,Store C,North,Milk,Dairy,16,81.6,53.44
2023-03-09,Store C,South,Bread,Bakery,21,179.55,120.11999999999999
2023-03-09,Store C,East,Eggs,Dairy,21,139.65,73.5
2023-03-09,Store C,East,Butter,Dairy,23,47.15,31.74
2023-03-09,Store C,East,Apples,Produce,17,78.54,46.75
2023-03-09,Store C,East,Bananas,Produce,21,112.56,63.42
2023-03-09,Store C,East,Chicken,Meat,19,28.69,18.81
2023-03-09,Store C,North,Beef,Meat,26,75.66,54.86
2023-03-10,Store A,South,Milk,Dairy,20,184.4,115.39999999999999
2023-03-10,Store A,North,Bread,Bakery,17,167.96,99.44999999999999
2023-03-10,Store A,North,Eggs,Dairy,10,57.300000000000004,35.9
2023-03-10,Store A,South,Butter,Dairy,19,132.05,82.46
2023-03-10,Store A,South,Apples,Produce,23,140.53,81.19
2023-03-10,Store A,North,Bananas,Produce,17,65.79,50.66
2023-03-10,Store A,North,Chicken,Meat,23,219.19,118.91
2023-03-10,Store A,South,Beef,Meat,16,117.28,85.28
2023-03-10,Store B,South,Milk,Dairy,16,94.72,55.68
2023-03-10,Store B,East,Bread,Bakery,13,25.61,13.26
2023-03-10,Store B,East,Eggs,Dairy,23,161.69,112.47
2023-03-10,Store B,North,Butter,Dairy,18,43.92,27.54
2023-03-10,Store B,South,Apples,Produce,8,63.92,32.32
2023-03-10,Store B,North,Bananas,Produce,15,39.75,25.5
2023-03-10,Store B,North,Chicken,Meat,26,112.58,70.72
2023-03-10,Store B,South,Beef,Meat,15,76.65,45.449999999999996
2023-03-10,Store C,North,Milk,Dairy,28,206.36,151.76
2023-03-10,Store C,South,Bread,Bakery,21,82.95,45.99
2023-03-10,Store C,North,Eggs,Dairy,19,36.29,19.76
2023-03-10,Store C,North,Butter,Dairy,19,101.46,63.65
2023-03-10,Store C,East,Apples,Produce,22,124.08,88.0
2023-03-10,Store C,North,Bananas,Produce,24,165.60000000000002,127.92
2023-03-10,Store C,North,Chicken,Meat,18,115.2,62.82000000000001
2023-03-10,Store C,East,Beef,Meat,23,194.11999999999998,104.42
2023-03-11,Store A,East,Milk,Dairy,21,177.03,131.04
2023-03-11,Store A,South,Bread,Bakery,18,166.85999999999999,88.02
2023-03-11,Store A,South,Eggs,Dairy,11,109.33999999999999,73.15
2023-03-11,Store A,East,Butter,Dairy,21,179.33999999999997,98.91
